Date,Temperature,Wind Speed
2020-06-11,59.1,3.45
2020-06-12,56.8,2.65
2020-06-13,54.6,4.03
2020-06-14,54.4,4.37
2020-06-15,57.4,5.06
2020-06-16,55.8,4.03
2020-06-17,55.2,5.52
2020-06-18,56.4,5.06
2020-06-19,59.4,2.99
2020-06-20,60.7,3.22
2020-06-21,59.6,4.95
2020-06-22,58.7,5.29
2020-06-23,63.4,3.11
2020-06-24,63.0,3.34
2020-06-25,60.1,6.79
2020-06-26,60.0,4.95
2020-06-27,60.7,9.21
2020-06-28,57.4,5.98
2020-06-29,58.9,4.49
2020-06-30,58.1,5.64
2020-07-01,55.8,5.75
2020-07-02,56.7,2.99
2020-07-03,57.4,2.3
2020-07-04,57.0,3.45
2020-07-05,57.5,3.22
2020-07-06,56.5,3.34
2020-07-07,57.4,4.6
2020-07-08,59.7,3.45
2020-07-09,59.5,3.91
2020-07-10,60.7,3.22
2020-07-11,57.5,2.76
2020-07-12,62.0,4.95
2020-07-13,56.0,7.02
2020-07-14,57.5,5.52
2020-07-15,59.2,5.41
2020-07-16,62.4,7.25
2020-07-17,63.3,12.31
2020-07-18,58.2,8.06
2020-07-19,59.9,5.18
2020-07-20,60.7,4.14
2020-07-21,61.0,4.03
2020-07-22,62.7,5.98
2020-07-23,61.2,7.02
2020-07-24,57.2,6.1
2020-07-25,56.2,6.56
2020-07-26,62.3,4.03
2020-07-27,61.1,2.53
2020-07-28,59.7,4.03
2020-07-29,59.5,2.88
2020-07-30,60.1,2.65
2020-07-31,61.6,2.42
2020-08-01,60.8,2.65
2020-08-02,62.4,2.53
2020-08-03,64.6,2.07
2020-08-04,61.7,2.3
2020-08-05,62.7,3.8
2020-08-06,62.9,5.29
2020-08-07,59.0,4.26
2020-08-08,61.3,6.33
2020-08-09,57.8,7.13
2020-08-10,59.3,5.64
2020-08-11,55.8,6.44
2020-08-12,58.0,5.52
2020-08-13,55.7,5.52
2020-08-14,57.6,4.03
2020-08-15,64.4,2.42
2020-08-16,70.5,2.76
2020-08-17,66.1,2.99
2020-08-18,65.2,3.22
2020-08-19,61.4,3.34
2020-08-20,65.4,3.8
2020-08-21,64.9,4.83
2020-08-22,62.3,3.68
2020-08-23,58.6,6.1
2020-08-24,57.4,5.75
2020-08-25,57.7,5.64
2020-08-26,56.5,3.68
2020-08-27,65.5,10.93
2020-08-28,59.8,4.37
2020-08-29,59.0,8.4
2020-08-30,54.4,6.33
2020-08-31,58.8,3.8
